N,nominal_load,actual_load,P,generator,corr,condition,rep,mean_pair_overlap_abs,mean_q2,mean_cost_int,mean_cost_cum
128,0.05,0.046875,6,latent,0.35,uncorrelated,7,0.06041666666666667,0.0001031720813441627,1.0001031613052622,1.000515591267994
128,0.05,0.046875,6,latent,0.35,correlated,8,0.09479166666666666,0.0002575305931861864,1.0002574628376264,1.001285963253332
128,0.05,0.046875,6,latent,0.35,uncorrelated,8,0.05520833333333333,5.215518243536487e-05,1.000052153666926,1.0002607380341413
128,0.05,0.046875,6,latent,0.35,correlated,9,0.140625,0.0005654483965217929,1.0005651666094766,1.0028202299174462
128,0.05,0.046875,6,latent,0.35,uncorrelated,9,0.078125,6.319895452290904e-05,1.0000631956135304,1.000315911291212
128,0.05,0.046875,6,latent,0.35,correlated,10,0.14479166666666668,0.0012191622039494083,1.0012178226746298,1.006062662454547
128,0.05,0.046875,6,latent,0.35,uncorrelated,10,0.06145833333333333,5.840363243226486e-05,1.00005840126383,1.0002919589706247
128,0.05,0.046875,6,latent,0.35,correlated,11,0.10416666666666667,0.0007041857833715666,1.0007038286578605,1.0035120377035034
128,0.05,0.046875,6,latent,0.35,uncorrelated,11,0.058333333333333334,0.00011053459606919214,1.0001105231316394,1.0005523866534483
128,0.05,0.046875,6,latent,0.35,correlated,12,0.13854166666666667,0.0006053125387500775,1.0006050630442507,1.0030203495282983
128,0.05,0.046875,6,latent,0.35,uncorrelated,12,0.084375,0.0001612366505983012,1.0001612198322625,1.0008057631752114
128,0.05,0.046875,6,latent,0.35,correlated,13,0.13229166666666667,0.0008521989700229401,1.0008514826871975,1.0042432240457055
128,0.05,0.046875,6,latent,0.35,uncorrelated,13,0.078125,0.0002575305931861864,1.0002574535901714,1.0012857330114118
128,0.05,0.046875,6,latent,0.35,correlated,14,0.18645833333333334,0.002085177998480997,1.0020826566022303,1.0103635166689993
128,0.05,0.046875,6,latent,0.35,uncorrelated,14,0.051041666666666666,3.781765376030752e-05,1.0000378168774617,1.0001890688647632
128,0.05,0.046875,6,latent,0.35,correlated,15,0.13645833333333332,0.0007136190053630106,1.0007131288862798,1.0035559183870308
128,0.05,0.046875,6,latent,0.35,uncorrelated,15,0.05416666666666667,9.212830925661852e-05,1.0000921235143048,1.0004605217264684
128,0.05,0.046875,6,latent,0.35,correlated,16,0.13020833333333334,0.0010261383804017609,1.0010253836439618,1.005111956794276
128,0.05,0.046875,6,latent,0.35,uncorrelated,16,0.065625,4.9636427397854796e-05,1.0000496349563728,1.0002481453713299
128,0.05,0.046875,6,latent,0.35,correlated,17,0.14895833333333333,0.0014109750875751753,1.0014091274562065,1.007009272443104
128,0.05,0.046875,6,latent,0.35,uncorrelated,17,0.06979166666666667,9.734746031992064e-05,1.0000973408147575,1.00048657126874
128,0.05,0.046875,6,latent,0.35,correlated,18,0.14895833333333333,0.0013040248736747473,1.001302886709599,1.0064919005954713
128,0.05,0.046875,6,latent,0.35,uncorrelated,18,0.0875,0.00020566603633207265,1.0002056332684681,1.001027512279087
128,0.05,0.046875,6,latent,0.35,correlated,19,0.13229166666666667,0.0004846060473370946,1.0004844243915239,1.0024185043542897
128,0.05,0.046875,6,latent,0.35,uncorrelated,19,0.103125,0.00011783656379812762,1.0001178257995913,1.000588913953117
128,0.05,0.046875,6,latent,0.35,correlated,20,0.12395833333333334,0.0005848234352718704,1.0005845774017574,1.002917990879336
128,0.05,0.046875,6,latent,0.35,uncorrelated,20,0.058333333333333334,8.244078988157976e-05,1.0000824365258467,1.0004120974011
128,0.05,0.046875,6,latent,0.35,correlated,21,0.09375,0.00014889717279434564,1.0001488850047717,1.000744181873556
128,0.05,0.046875,6,latent,0.35,uncorrelated,21,0.06145833333333333,8.126617815735632e-05,1.0000812623021866,1.0004062340328126
128,0.05,0.046875,6,latent,0.35,correlated,22,0.12083333333333333,0.0007843984437968879,1.0007839944754486,1.0039119398539267
128,0.05,0.046875,6,latent,0.35,uncorrelated,22,0.06770833333333333,0.0001331428444106888,1.0001331217446632,1.000665187468644
128,0.05,0.046875,6,latent,0.35,correlated,23,0.12291666666666666,0.0006975982701965402,1.0006973026483204,1.0034806285525926
128,0.05,0.046875,6,latent,0.35,uncorrelated,23,0.05625,6.26782503565007e-05,1.000062675348491,1.0003133187375768
128,0.05,0.046875,6,latent,0.35,correlated,24,0.09166666666666666,0.0003246287742575485,1.0003245002447205,1.0016199417419445
128,0.05,0.046875,6,latent,0.35,uncorrelated,24,0.08229166666666667,0.00012636158084816172,1.0001263462157954,1.0006314242238619
128,0.05,0.046875,6,latent,0.35,correlated,25,0.14791666666666667,0.0008843736437472874,1.0008837107835988,1.0044054161070817
128,0.05,0.046875,6,latent,0.35,uncorrelated,25,0.06354166666666666,0.0001837116955483911,1.0001836723959987,1.000917577865865
128,0.05,0.046875,6,latent,0.35,correlated,26,0.13333333333333333,0.000547054219108438,1.0005468781521754,1.002730882298999
128,0.05,0.046875,6,latent,0.35,uncorrelated,26,0.07291666666666667,5.144072788145577e-05,1.0000514388921895,1.0002571577629975
128,0.05,0.046875,6,latent,0.35,correlated,27,0.14166666666666666,0.0008923174096348191,1.0008917748866806,1.004448100499725
128,0.05,0.046875,6,latent,0.35,uncorrelated,27,0.0625,2.5865676731353457e-05,1.0000258653202005,1.000129319471436
128,0.05,0.046875,6,latent,0.35,correlated,28,0.14895833333333333,0.0015668957119164243,1.0015650239215208,1.007788201823989
128,0.05,0.046875,6,latent,0.35,uncorrelated,28,0.08645833333333333,0.00016879291571083143,1.0001687707866174,1.0008434120408116
128,0.05,0.046875,6,latent,0.35,correlated,29,0.12395833333333334,0.0008657130595511189,1.0008650142320223,1.0043112223794723
128,0.05,0.046875,6,latent,0.35,uncorrelated,29,0.07916666666666666,4.80500961001922e-05,1.0000480486391388,1.0002402140668958
128,0.05,0.046875,6,latent,0.35,correlated,30,0.16666666666666666,0.0018756006262012526,1.0018729959776997,1.0093136327550465
128,0.05,0.046875,6,latent,0.35,uncorrelated,30,0.078125,9.424745411990826e-05,1.0000942410258156,1.0004710766677467
128,0.05,0.046875,6,latent,0.35,correlated,31,0.14375,0.0009171174592349184,1.0009164977561624,1.0045701972141643
128,0.05,0.046875,6,latent,0.35,uncorrelated,31,0.07395833333333333,0.0003042244365738731,1.0003041104964148,1.001518282974542
128,0.05,0.046875,6,latent,0.35,correlated,32,0.16041666666666668,0.0006311418872837744,1.0006309145932084,1.0031500451701745
128,0.05,0.046875,6,latent,0.35,uncorrelated,32,0.06145833333333333,8.37364955979912e-05,1.0000837305955765,1.0004185350785255
128,0.05,0.046875,6,latent,0.35,correlated,33,0.09375,0.0004978416206832413,1.0004975235485234,1.002481299590948
128,0.05,0.046875,6,latent,0.35,uncorrelated,33,0.06354166666666666,0.00018371169554839105,1.000183672846166,1.000917589084232
128,0.05,0.046875,6,latent,0.35,correlated,34,0.12604166666666666,0.00037494332801165595,1.0003748509394246,1.0018724123123326
128,0.05,0.046875,6,latent,0.35,uncorrelated,34,0.084375,0.0003766870814991629,1.0003764999930504,1.0018787778369014
128,0.05,0.046875,6,latent,0.35,correlated,35,0.140625,0.0008821818424886849,1.0008816499332014,1.0043976859066257
128,0.05,0.046875,6,latent,0.35,uncorrelated,35,0.06666666666666667,0.00012835963171926347,1.0001283452276513,1.0006414384469167
128,0.05,0.046875,6,latent,0.35,correlated,36,0.121875,0.0004499247279744559,1.0004497990639238,1.0022464895992353
128,0.05,0.046875,6,latent,0.35,uncorrelated,36,0.07083333333333333,6.306575113150226e-05,1.0000630627615397,1.0003152540501967
128,0.05,0.046875,6,latent,0.35,correlated,37,0.14375,0.0008440735631471262,1.0008433994537296,1.0042036409586386
128,0.05,0.046875,6,latent,0.35,uncorrelated,37,0.07291666666666667,6.287200074400148e-05,1.0000628688854292,1.0003142821582856
128,0.05,0.046875,6,latent,0.35,correlated,38,0.165625,0.001205987177599355,1.0012052294456553,1.0060110914420626
128,0.05,0.046875,6,latent,0.35,uncorrelated,38,0.07083333333333333,0.00013436589373178748,1.0001343530516849,1.0006715087139344
128,0.05,0.046875,6,latent,0.35,correlated,39,0.13125,0.0009616800483600968,1.000960768379272,1.0047858151912594
128,0.05,0.046875,6,latent,0.35,uncorrelated,39,0.08854166666666667,0.0002650868582987166,1.0002650368374606,1.001324185855239
128,0.05,0.046875,6,latent,0.35,correlated,40,0.13541666666666666,0.0012399056048112095,1.0012389227346365,1.0061751219959056
128,0.05,0.046875,6,latent,0.35,uncorrelated,40,0.08020833333333334,0.00017169917152334307,1.000171661733739,1.000857561672458
128,0.05,0.046875,6,latent,0.35,correlated,41,0.1125,0.00030777249054498104,1.000307710592024,1.001537317986252
128,0.05,0.046875,6,latent,0.35,uncorrelated,41,0.10625,0.0002827786905573811,1.0002827128704113,1.0014122518337623
128,0.05,0.046875,6,latent,0.35,correlated,42,0.18125,0.0019174507099014198,1.0019151253459133,1.0095297352279806
128,0.05,0.046875,6,latent,0.35,uncorrelated,42,0.071875,9.444120450740904e-05,1.0000944345649065,1.0004720401457037
128,0.05,0.046875,6,latent,0.35,correlated,43,0.10520833333333333,0.00021238675289850584,1.0002123509727354,1.001061040612287
128,0.05,0.046875,6,latent,0.35,uncorrelated,43,0.04791666666666667,3.661882323764647e-05,1.0000366181072071,1.0001830762184352
128,0.05,0.046875,6,latent,0.35,correlated,44,0.14791666666666667,0.001204061783123566,1.0012032051202333,1.0059990236770415
128,0.05,0.046875,6,latent,0.35,uncorrelated,44,0.06666666666666667,7.798453096906195e-05,1.0000779805884732,1.0003898241385742
128,0.05,0.046875,6,latent,0.35,correlated,45,0.15520833333333334,0.001026913381951764,1.001026275897732,1.0051187228321068
128,0.05,0.046875,6,latent,0.35,uncorrelated,45,0.07291666666666667,7.643452786905574e-05,1.0000764306333678,1.0003820753211592
128,0.05,0.046875,6,latent,0.35,correlated,46,0.096875,0.00010257872078244156,1.0001025717216192,1.0005127187321692
128,0.05,0.046875,6,latent,0.35,uncorrelated,46,0.052083333333333336,3.594069688139376e-05,1.0000359400107455,1.0001796863337626
128,0.05,0.046875,6,latent,0.35,correlated,47,0.15625,0.0011846867443734885,1.0011837912997836,1.0059012097955746
128,0.05,0.046875,6,latent,0.35,uncorrelated,47,0.08229166666666667,5.254268321036643e-05,1.0000525410352263,1.0002626722276815
128,0.05,0.046875,6,latent,0.35,correlated,48,0.09375,0.0003974789199578399,1.0003973383979854,1.0019838931989884
128,0.05,0.046875,6,latent,0.35,uncorrelated,48,0.07291666666666667,6.461575423150846e-05,1.0000646126325812,1.000323000766577
128,0.05,0.046875,6,latent,0.35,correlated,49,0.12604166666666666,0.00048194197950895897,1.0004817917742284,1.0024059651834734
128,0.05,0.046875,6,latent,0.35,uncorrelated,49,0.065625,5.2348932822865644e-05,1.0000523470642355,1.0002616979651782
128,0.05,0.046875,6,latent,0.45,correlated,0,0.16979166666666667,0.0015150190456630912,1.0015134624317399,1.0075365290270304
128,0.05,0.046875,6,latent,0.45,uncorrelated,0,0.065625,0.0001490303761857524,1.000149015560255,1.0007447818197286
128,0.05,0.046875,6,latent,0.45,correlated,1,0.20833333333333334,0.0032618846487692974,1.0032550283293136,1.016141090350687
128,0.05,0.046875,6,latent,0.45,uncorrelated,1,0.078125,0.00011982250527001056,1.0001198107232627,1.000598818253631
128,0.05,0.046875,6,latent,0.45,correlated,2,0.16458333333333333,0.0017764004278008553,1.001774092956508,1.008824950429192
128,0.05,0.046875,6,latent,0.45,uncorrelated,2,0.041666666666666664,3.9621954243908486e-05,1.0000396211381852,1.0001980893732494
128,0.05,0.046875,6,latent,0.45,correlated,3,0.21666666666666667,0.003754398133796267,1.003744766294054,1.0185363351710304
128,0.05,0.046875,6,latent,0.45,uncorrelated,3,0.07395833333333333,7.952242466984935e-05,1.0000795185700115,1.0003975157988558
128,0.05,0.046875,6,latent,0.45,correlated,4,0.15416666666666667,0.0010509989769979541,1.0010501633842315,1.0052342600785555
128,0.05,0.046875,6,latent,0.45,uncorrelated,4,0.08958333333333333,7.081576663153327e-05,1.0000708121462412,1.0003539883716723
128,0.05,0.046875,6,latent,0.45,correlated,5,0.16145833333333334,0.0011230135741521485,1.0011220523766622,1.005591232408043
128,0.05,0.046875,6,latent,0.45,uncorrelated,5,0.053125,5.796769406038811e-05,1.0000579656761845,1.0002897880394055
128,0.05,0.046875,6,latent,0.45,correlated,6,0.275,0.0065168911587823175,1.0064926375540504,1.0319969773861726
128,0.05,0.046875,6,latent,0.45,uncorrelated,6,0.05625,3.400319300638601e-05,1.000034002596217,1.0001700010474415
128,0.05,0.046875,6,latent,0.45,correlated,7,0.20520833333333333,0.003187036452197904,1.0031809384044574,1.015785190394945
128,0.05,0.046875,6,latent,0.45,uncorrelated,7,0.071875,0.00017852887268274536,1.0001785021753071,1.0008919778790364
128,0.05,0.046875,6,latent,0.45,correlated,8,0.196875,0.002212326690278381,1.002209025439411,1.010980216966799
128,0.05,0.046875,6,latent,0.45,uncorrelated,8,0.05625,8.738142476284952e-05,1.000087375457632,1.0004367580439057
128,0.05,0.046875,6,latent,0.45,correlated,9,0.1375,0.0009353299956599912,1.0009345498779516,1.004657291137055
128,0.05,0.046875,6,latent,0.45,uncorrelated,9,0.0625,8.011578523157047e-05,1.0000801101282801,1.00040043759868
128,0.05,0.046875,6,latent,0.45,correlated,10,0.18125,0.0013989746729493463,1.0013974166137134,1.0069563257709104
128,0.05,0.046875,6,latent,0.45,uncorrelated,10,0.06145833333333333,0.00010102871768243537,1.000101020357785,1.0005049347602564
128,0.05,0.046875,6,latent,0.45,correlated,11,0.18541666666666667,0.0014877123504247014,1.0014862232716597,1.0074016889499264
128,0.05,0.046875,6,latent,0.45,uncorrelated,11,0.06979166666666667,4.716610995721992e-05,1.0000471645991318,1.0002357927905379
128,0.05,0.046875,6,latent,0.45,correlated,12,0.271875,0.006395010055645112,1.006368728081868,1.0313432335316934
128,0.05,0.046875,6,latent,0.45,uncorrelated,12,0.08541666666666667,0.0002496473742947486,1.0002495889152698,1.001246778587971
128,0.05,0.046875,6,latent,0.45,correlated,13,0.140625,0.0012325309806869612,1.0012314603533974,1.0061360953111431
128,0.05,0.046875,6,latent,0.45,uncorrelated,13,0.07604166666666666,8.703025218550438e-05,1.000087024327535,1.0004350032423777
128,0.05,0.046875,6,latent,0.45,correlated,14,0.24479166666666666,0.00448845780504061,1.004475971630427,1.0221377663240605
128,0.05,0.046875,6,latent,0.45,uncorrelated,14,0.06666666666666667,8.340954181908365e-05,1.0000834040277637,1.000416909945656
128,0.05,0.046875,6,latent,0.45,correlated,15,0.24895833333333334,0.0038142548941347883,1.0038062743696672,1.0188753614008095
128,0.05,0.046875,6,latent,0.45,uncorrelated,15,0.08229166666666667,0.0001815804412858826,1.000181541348855,1.0009069267569546
128,0.05,0.046875,6,latent,0.45,correlated,16,0.21666666666666667,0.002544233213466427,1.0025403095269636,1.012624418444278
128,0.05,0.046875,6,latent,0.45,uncorrelated,16,0.06458333333333334,4.369071238142477e-05,1.000043689333273,1.0002184190943455
128,0.05,0.046875,6,latent,0.45,correlated,17,0.20520833333333333,0.002589122756370513,1.0025847257598215,1.012837318018849
128,0.05,0.046875,6,latent,0.45,uncorrelated,17,0.04479166666666667,5.448018708537418e-05,1.0000544783036265,1.0002723538643263
128,0.05,0.046875,6,latent,0.45,correlated,18,0.24375,0.003948923522847045,1.0039391475422084,1.0195054612169918
128,0.05,0.046875,6,latent,0.45,uncorrelated,18,0.0875,0.0006233918717837433,1.0006230154781914,1.0031076021170275
128,0.05,0.046875,6,latent,0.45,correlated,19,0.23020833333333332,0.004402045132215264,1.004388811823497,1.0216875412278732
128,0.05,0.046875,6,latent,0.45,uncorrelated,19,0.07708333333333334,7.779078058156117e-05,1.0000777867173734,1.0003888523732885
128,0.05,0.046875,6,latent,0.45,correlated,20,0.23645833333333333,0.0038432690146630293,1.00383510616831,1.0190159452462757
128,0.05,0.046875,6,latent,0.45,uncorrelated,20,0.05625,5.163447826895654e-05,1.0000516329825515,1.0002581350080586
128,0.05,0.046875,6,latent,0.45,correlated,21,0.140625,0.001364426556978114,1.0013634071589839,1.006796808437698
128,0.05,0.046875,6,latent,0.45,uncorrelated,21,0.059375,7.196615955731912e-05,1.0000719632560295,1.000359758234384
128,0.05,0.046875,6,latent,0.45,correlated,22,0.2552083333333333,0.006367449063023126,1.0063420563367569,1.031224326581426
128,0.05,0.046875,6,latent,0.45,uncorrelated,22,0.08020833333333334,0.00018080543973587944,1.0001807669924443,1.0009030678346411
128,0.05,0.046875,6,latent,0.45,correlated,23,0.22395833333333334,0.004277076132277265,1.0042663914061183,1.021123986992947
128,0.05,0.046875,6,latent,0.45,uncorrelated,23,0.065625,6.533020878541756e-05,1.0000653280261151,1.0003265964920527
128,0.05,0.046875,6,latent,0.45,correlated,24,0.19270833333333334,0.0013863687883625766,1.001385312014884,1.0069055951685166
128,0.05,0.046875,6,latent,0.45,uncorrelated,24,0.06354166666666666,0.0001707304195858392,1.0001707018821837,1.0008529397907784
128,0.05,0.046875,6,latent,0.45,correlated,25,0.19895833333333332,0.0033345289346828695,1.003327041657642,1.016488970164725
128,0.05,0.046875,6,latent,0.45,uncorrelated,25,0.065625,6.106770026040053e-05,1.0000610655302251,1.000305284267007
128,0.05,0.046875,6,latent,0.45,correlated,26,0.24895833333333334,0.005204026423677847,1.0051891005011726,1.0256558155095128
128,0.05,0.046875,6,latent,0.45,uncorrelated,26,0.05,0.00014289091078182155,1.000142878375673,1.0007141414102638
128,0.05,0.046875,6,latent,0.45,correlated,27,0.203125,0.0025077960312170624,1.0025029728828068,1.0124205229981107
128,0.05,0.046875,6,latent,0.45,uncorrelated,27,0.090625,8.819275451050903e-05,1.0000881872080456,1.0004408251919206
128,0.05,0.046875,6,latent,0.45,correlated,28,0.234375,0.004119411754448509,1.0041083822888348,1.020327473136359
128,0.05,0.046875,6,latent,0.45,uncorrelated,28,0.06770833333333333,0.00018797420407340814,1.000187933602749,1.0009388579459657
128,0.05,0.046875,6,latent,0.45,correlated,29,0.24479166666666666,0.004901339880804761,1.004886963638408,1.0241559340496058
128,0.05,0.046875,6,latent,0.45,uncorrelated,29,0.09270833333333334,0.00012500532813565626,1.00012499615574,1.000624797476074
128,0.05,0.046875,6,latent,0.45,correlated,30,0.22083333333333333,0.003403322431644864,1.0033969338269577,1.0168594136279754
128,0.05,0.046875,6,latent,0.45,uncorrelated,30,0.065625,3.7672340969681934e-05,1.0000376715947605,1.000188343052715
128,0.05,0.046875,6,latent,0.45,correlated,31,0.19791666666666666,0.0018765693781387558,1.001874703849593,1.009336588630519
128,0.05,0.046875,6,latent,0.45,uncorrelated,31,0.06354166666666666,6.106770026040052e-05,1.0000610654160045,1.0003052814144524
