N,load,actual_load,P,generator,corr,lambda_interference,randers_alpha,randers_mode,rep,cost_uncorr_int,cost_corr_int,deltaF_int,cost_uncorr_cum,cost_corr_cum,deltaF_cum,randers_uncorr_asym,randers_corr_asym,delta_randers_asym,mean_pair_overlap_uncorr,mean_pair_overlap_corr
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,14,1.0001319137635807,1.0000289511692657,-0.00010296259431497035,1.0007912217692658,1.0001736944452277,-0.0006175273240380807,-0.005777701776512941,-4.1156810932687066e-05,0.005736544965580254,0.09375,0.07916666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,15,1.0001608611144035,1.0001003823388657,-6.04787755378311e-05,1.0009647789161398,1.000602142974957,-0.0003626359411827984,-0.008676437808019917,0.008128949157640718,0.016805386965660633,0.11875,0.1125
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,16,1.0001201049719317,1.0000414581431931,-7.86468287385933e-05,1.000720413609321,1.0002487230839083,-0.0004716905254127379,-0.00666658835901473,-0.00035068222232393693,0.006315906136690793,0.10208333333333333,0.11875
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,17,1.000181156561881,1.0000165670606325,-0.00016458950124853544,1.001086447640151,1.0000993982471944,-0.0009870493929566848,-0.012096813734381217,-0.0011735039635882162,0.010923309770793001,0.09166666666666666,0.075
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,18,1.000484965037046,1.000042811347388,-0.00044215368965794255,1.0029062725853697,1.0002568405992192,-0.00264943198615053,-0.00862862423124321,-0.0029360696857816033,0.005692554545461607,0.08541666666666667,0.07083333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,19,1.0003097668239491,1.000029689290103,-0.00028007753384606815,1.0018571642805707,1.0001781225211668,-0.0016790417594039209,-0.010744197454366718,-0.00427036375023225,0.006473833704134469,0.07291666666666667,0.1125
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,20,1.0000749186552371,1.0000584755778228,-1.644307741432982e-05,1.0004494277771774,1.0003508021940295,-9.862558314788217e-05,-0.001590427764532217,0.0040771265818670445,0.005667554346399262,0.11875,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,21,1.0000224720852027,1.0000486342051538,2.616211995110085e-05,1.0001348249373208,1.000291769761985,0.00015694482466432902,-0.002878791663777034,-0.005079639874921078,-0.0022008482111440437,0.09166666666666666,0.1125
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,22,1.0000329698205666,1.0000276389530987,-5.330867467900902e-06,1.0001978026214904,1.0001658222618184,-3.198035967200141e-05,0.0018144134323052777,-0.0005097803566415174,-0.002324193788946795,0.09583333333333334,0.14583333333333334
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,23,1.000066389611423,1.000137285077537,7.089546611394049e-05,1.0003982715811557,1.0008234279899748,0.0004251564088191273,0.004394047504108319,0.0056623661994113,0.001268318695302981,0.07708333333333334,0.075
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,24,1.0000257936462005,1.0000373985196216,1.1604873421111606e-05,1.0001547518990663,1.0002243701427,6.961824363371782e-05,-0.003950089524916552,-0.0003085724139023107,0.0036415171110142407,0.11458333333333333,0.075
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,25,1.0000697110265562,1.0003492034448913,0.0002794924183351366,1.0004181932954046,1.0020933953464495,0.0016752020510448773,-0.0054971635327281144,-0.012017957919820492,-0.006520794387092377,0.09583333333333334,0.09375
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,26,1.000092058532937,1.0002178513255142,0.00012579279257729503,1.0005522241461908,1.0013063969941343,0.0007541728479434351,-0.0022635751355237254,-0.005552904671067206,-0.0032893295355434808,0.10208333333333333,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,27,1.0002350297522213,1.0000670866994643,-0.0001679430527570247,1.0014093510950297,1.0004024527145705,-0.001006898380459198,0.016227535354641127,-0.005987962923417006,-0.022215498278058132,0.1,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,28,1.0000407610372872,1.0000453537260754,4.592688788163102e-06,1.0002445413078866,1.0002720915104413,2.7550202554627035e-05,-0.0013861944092508338,-0.0013075413401402657,7.86530691105681e-05,0.07083333333333333,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,29,1.0002101434868553,1.0000191505131726,-0.00019099297368274648,1.0012601993507881,1.000114897578537,-0.0011453017722511394,0.009547397133978152,0.003376798034493302,-0.00617059909948485,0.10625,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,30,1.000042032230045,1.0004855388694098,0.0004435066393648768,1.0002521668863282,1.0029097072622668,0.002657540375938572,0.0020103693785999696,0.008239706464033793,0.006229337085433824,0.10625,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,31,1.0000289101625366,1.0000447796411303,1.5869478593666386e-05,1.000173448440434,1.0002686477766194,9.519933618529208e-05,0.0007431147909892716,-0.0015728487884633607,-0.0023159635794526325,0.11041666666666666,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,32,1.000141098282913,1.0000912794539596,-4.981882895349621e-05,1.0008462913191594,1.0005475518130822,-0.0002987395060771725,0.008848435675633455,-0.003138261816706831,-0.011986697492340286,0.13125,0.10833333333333334
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,33,1.0001280185178572,1.0000638062809153,-6.421223694186295e-05,1.000767865464682,1.0003827766402402,-0.00038508882444188153,-0.008547198766078729,-0.002123830571375007,0.006423368194703722,0.1125,0.1
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,34,1.0000841036979984,1.0003189907051468,0.00023488700714846544,1.000504516140021,1.001912420819399,0.0014079046793780137,-0.005812136607419243,-0.0036716431973811236,0.0021404934100381196,0.15625,0.11666666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,35,1.00010054635405,1.0002763141678745,0.00017576781382455664,1.0006031265721793,1.001656741659344,0.0010536150871647276,0.01199026657231134,-0.00833489751183072,-0.02032516408414206,0.075,0.11041666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,36,1.000509885453633,1.0004947201424716,-1.5165311161302597e-05,1.0030554248607872,1.0029646604929716,-9.076436781563224e-05,-0.01611917853440652,-0.0018749551483166031,0.014244223386089917,0.09375,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,37,1.0000815614178202,1.000141098282913,5.953686509285738e-05,1.0004892687717528,1.0008462913191594,0.00035702254740654915,-0.0009311874572957981,-0.0030293060313503085,-0.0020981185740545105,0.11875,0.09375
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,38,1.000042073236236,1.0000303453970567,-1.172783917935405e-05,1.0002524128717618,1.0001820585722103,-7.035429955148942e-05,-0.00018582546374966064,0.000748358295598695,0.0009341837593483557,0.125,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,39,1.000138556147611,1.0000743035823958,-6.425256521525036e-05,1.0008310491577361,1.0004457387159433,-0.0003853104417927966,-0.012519496065463107,-0.004678917719958384,0.007840578345504723,0.08541666666666667,0.07916666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,40,1.0000473630207878,1.0001123553766367,6.499235584889185e-05,1.0002841444854527,1.00067394303141,0.00038979854595733165,-0.002974327738079699,-0.006185961937132318,-0.003211634199052619,0.09791666666666667,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,41,1.0000558922268716,1.0000328468008683,-2.3045426003287517e-05,1.0003353065178253,1.0001970646247165,-0.00013824189310884805,0.0015647314977946148,-0.0014627952664833118,-0.0030275267642779265,0.12291666666666666,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,42,1.00006179701924,1.0001313397283218,6.954270908177129e-05,1.0003707248535993,1.000787779821783,0.00041705496818367216,0.002321922785470119,0.0013674280519583016,-0.0009544947335118177,0.10208333333333333,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,43,1.0004763165237012,1.000030263383711,-0.0004460531399901324,1.0028545056731828,1.0001815665666771,-0.0026729391065056785,0.00797315527941107,-0.000228597405768495,-0.008201752685179566,0.09583333333333334,0.1
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,44,1.0001136264783945,1.0000224720852027,-9.115439319185015e-05,1.0006815653376453,1.0001348249373208,-0.0005467404003245413,0.006891847009036394,-0.001206156077310486,-0.00809800308634688,0.07291666666666667,0.1125
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,45,1.0003025516398143,1.0000355532307321,-0.0002669984090821753,1.0018139392635468,1.000213300427956,-0.0016006388355906953,-0.005566107604915047,-0.0006009185669675539,0.004965189037947492,0.10208333333333333,0.06041666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,46,1.0000322317021506,1.000020462740478,-1.1768961672542488e-05,1.0001933746326792,1.0001227701627857,-7.060446989348712e-05,-0.004442072945509961,0.0017010921082904551,0.006143165053800416,0.0875,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,47,1.0000118102099265,1.0000624941104828,5.0683900556292016e-05,1.0000708591674932,1.0003749061021474,0.00030404693465424515,0.0037894023193963565,-0.005732588663733798,-0.009521990983130155,0.09166666666666666,0.125
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,48,1.000307758056321,1.0000512585806682,-0.00025649947565287157,1.0018451302302094,1.0003075120844975,-0.0015376181457118498,0.0011730667543903286,-0.0027042082407277503,-0.003877274995118079,0.07916666666666666,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,49,1.0000407610372872,1.000035594237189,-5.1668000982108e-06,1.0002445413078866,1.000213546422948,-3.0994884938628786e-05,-0.0012220393650831118,0.0015153367266413662,0.002737376091724478,0.09166666666666666,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,50,1.0000401459434374,1.0000656925228957,2.5546579458302077e-05,1.000240851490996,1.0003940904302662,0.00015323893927021714,0.0009954579949009086,-0.002501623407354098,-0.0034970814022550066,0.08958333333333333,0.07916666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,51,1.0000171411617738,1.0000841036979984,6.6962536224624e-05,1.000102842563807,1.000504516140021,0.00040167357621401223,-0.001676492129851568,-0.005553573297361641,-0.0038770811675100736,0.12083333333333333,0.06875
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,52,1.0000394898429135,1.0001023915230207,6.290168010725239e-05,1.0002369156713096,1.000614191974308,0.0003772763029983306,-0.00020639419642834114,-0.007441197866928382,-0.007234803670500041,0.12291666666666666,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,53,1.0000414581431931,1.0000591726713806,1.7714528187440237e-05,1.0002487230839083,1.0003549835258496,0.00010626044194128603,-0.0007933222027721047,0.003263751516122738,0.0040570737188948425,0.10625,0.14375
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,54,1.0000854158400778,1.0000854158400778,0.0,1.0005123856585354,1.0005123856585354,0.0,0.007286676248759818,0.0038535044480187174,-0.0034331718007411006,0.09375,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,55,1.0002901709184961,1.0000493723114632,-0.00024079860703296596,1.0017397647178283,1.0002961973152327,-0.001443567402595658,0.004581512876428804,0.0021734023508663504,-0.0024081105255624536,0.09791666666666667,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,56,1.0000677017767443,1.0000211598605337,-4.654191621056292e-05,1.0004061419354244,1.0001269524479621,-0.00027918948746230576,0.0037980588241448973,0.0017154284159574425,-0.0020826304081874546,0.11041666666666666,0.125
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,57,1.0000361273209737,1.0000407200310424,4.592710068695993e-06,1.0002167443523382,1.0002442953205175,2.7550968179301805e-05,-0.003927237153778941,-0.0007664419217286234,0.0031607952320503174,0.09375,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,58,1.0002868502353919,1.0000257936462005,-0.0002610565891913996,1.0017198692863454,1.0001547518990663,-0.001565117387279047,0.010962419864606105,-0.0006830003619102418,-0.011645420226516347,0.12916666666666668,0.09791666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,59,1.0000283770749046,1.0000920175287953,6.364045389073425e-05,1.0001702503726102,1.0005519782344658,0.0003817278618556408,0.0009015079137561321,-0.00407155433835839,-0.004973062252114522,0.08333333333333333,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,60,1.000065118449626,1.0003492034448913,0.00028408499526522135,1.000390647116412,1.0020933953464495,0.0017027482300375762,0.008283529032551182,-0.0033545983086680836,-0.011638127341219266,0.0875,0.08541666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,61,1.000029689290103,1.0000453947321304,1.5705442027336147e-05,1.0001781225211668,1.000272337490975,9.421496980821509e-05,0.001326436579735847,0.000248950258709903,-0.001077486321025944,0.09583333333333334,0.11875
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,62,1.0003543686252074,1.000290006934404,-6.436169080337173e-05,1.0021243320892022,1.0017387822366597,-0.0003855498525424661,-0.006234068418903992,0.005554531354869302,0.011788599773773294,0.09791666666666667,0.09375
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,63,1.0000841036979984,1.0001234262086758,3.932251067739756e-05,1.000504516140021,1.0007403289106962,0.00023581277067519224,-0.001983267602888972,0.0077259699320278135,0.009709237534916785,0.12291666666666666,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,64,1.0000250555224877,1.0000512585806682,2.620305818057389e-05,1.0001503237196558,1.0003075120844975,0.0001571883648416872,-0.0008129223357067854,0.0092826235599622,0.010095545895668986,0.06875,0.09166666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,65,1.0001398272160698,1.0000322317021506,-0.00010759551391914535,1.0008386702674639,1.0001933746326792,-0.0006452956347846595,0.0031118952294307144,0.0040724924420461025,0.0009605972126153881,0.0875,0.12083333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,66,1.000008037519139,1.0000656925228957,5.765500375676247e-05,1.0000482241458573,1.0003940904302662,0.0003458662844089133,-0.000791737750005809,-0.00525405097552861,-0.004462313225522801,0.09583333333333334,0.07083333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,67,1.000040884056012,1.0002093644998562,0.00016848044384421001,1.0002452792696317,1.0012555303214277,0.001010251051795974,-0.002987216637802606,-0.01197914415350951,-0.008991927515706905,0.09791666666666667,0.12083333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,68,1.0000558512212472,1.0000191505131726,-3.6700708074599575e-05,1.0003350605527757,1.000114897578537,-0.00022016297423865794,0.0006943379190782262,0.003079910754604803,0.0023855728355265766,0.10833333333333334,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,69,1.0010702669620763,1.000073606499385,-0.0009966604626914233,1.0064045291895007,1.0004415577634331,-0.005962971426067609,0.016803415620030304,0.007007604936048932,-0.009795810683981372,0.11458333333333333,0.11458333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,70,1.0000198886412437,1.0000505204757508,3.063183450713325e-05,1.0001193259148022,1.0003030845813317,0.00018375866652942108,0.00043561435114775824,-0.004859078960696075,-0.005294693311843833,0.14375,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,71,1.0000704491173098,1.000051996685041,-1.8452432268833974e-05,1.0004226202891415,1.0003119395680669,-0.00011068072107467408,-0.006581187294682705,-0.0015288296506775299,0.005052357644005175,0.13333333333333333,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,72,1.0000702030871191,1.0000874660586307,1.726297151161127e-05,1.0004211446267393,1.0005246816573,0.000103537030560652,0.011153384127982873,-0.0036444826985204894,-0.014797866826503362,0.08333333333333333,0.13958333333333334
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,73,1.000494761130109,1.000034815114223,-0.00045994601588583706,1.0029649058131436,1.000208872507755,-0.00275603330538865,0.022033147189838693,0.0018940008411053376,-0.020139146348733355,0.0625,0.12291666666666666
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,74,1.0007110704918465,1.0000643393496618,-0.0006467311421847199,1.0042588708244646,1.000385974028653,-0.003872896795811709,0.02101552755832227,0.0028520497138575574,-0.01816347784446471,0.10833333333333334,0.10625
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,75,1.0000250965293749,1.0004953349568544,0.00047023842747950795,1.0001505697301374,1.0029683402892506,0.002817770559113253,-0.003377480000141517,0.01247331070695923,0.015850790707100746,0.07083333333333333,0.1375
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,76,1.0000335439122912,1.0000368654365146,3.3215242234430065e-06,1.000201246599235,1.0002211722376912,1.992563845631956e-05,0.0009624770867296185,-0.006546766200368815,-0.007509243287098434,0.09166666666666666,0.09375
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,77,1.000031698616289,1.0000337079384378,2.0093221488881596e-06,1.0001901766285686,1.0002022305906983,1.2053962129776608e-05,-0.0013413873891876225,0.0006044982849939907,0.0019458856741816134,0.15625,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,78,1.0000612229437342,1.000170660381877,0.00010943743814273432,1.0003672814593199,1.0010235258635656,0.0006562444042457205,0.007746574885772808,-0.00025807309650410884,-0.008004647982276918,0.11041666666666666,0.10416666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,pc1,79,1.0000269418375596,1.00002448142589,-2.460411669513718e-06,1.00016164013918,1.0001468795665596,-1.4760572620398094e-05,0.00010779713282254819,0.0029368754773496934,0.002829078344527145,0.10208333333333333,0.07708333333333334
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,0,1.0000394488366167,1.0001221551193729,8.270628275619529e-05,1.0002366696820648,1.0007327070520469,0.0004960373699820497,-0.008731861474994357,0.0014984515390731163,0.010230313014067472,0.0875,0.13125
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,1,1.0002134234254596,1.000166806288133,-4.661713732656558e-05,1.0012798581829514,1.0010004207809442,-0.0002794374020071988,0.007988743765038444,0.0006319830317192855,-0.007356760733319158,0.09375,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,2,1.000038177640575,1.0001398272160698,0.00010164957549485543,1.0002290439854753,1.0008386702674639,0.0006096262819885734,-0.002290969784120314,0.0037460211052053457,0.00603699088932566,0.10208333333333333,0.1125
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,3,1.00003485612071,1.0003477686678481,0.00031291254713816663,1.0002091185038358,1.002084801637297,0.0018756831334612034,-0.0001462722589520597,0.009158455239256562,0.009304727498208622,0.1,0.0875
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,4,1.0002041575711762,1.0002205982536587,1.6440682482521396e-05,1.0012243209870617,1.0013228605327287,9.853954566696466e-05,-0.0020225319006906997,0.005694344528274904,0.007716876428965604,0.11458333333333333,0.08333333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,5,1.00003485612071,1.0000276389530987,-7.217167611317521e-06,1.0002091185038358,1.0001658222618184,-4.3296242017376585e-05,0.002663471288440813,0.00881558598307538,0.006152114694634567,0.11666666666666667,0.13333333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,6,1.0000617560138578,1.000020462740478,-4.1293273379761075e-05,1.0003704788972583,1.0001227701627857,-0.0002477087344725515,-0.015707924362353284,-0.0009707356523431039,0.014737188710010181,0.0875,0.08958333333333333
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,7,1.0002828326040596,1.0001477816078026,-0.00013505099625699124,1.001695797742214,1.0008863623459243,-0.0008094353962897483,0.01656615411206698,-0.009654983532001822,-0.026221137644068804,0.09583333333333334,0.09583333333333334
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,8,1.000068398863871,1.0005268539347085,0.0004584550708375268,1.0004103230359456,1.003156973093901,0.00274665005795538,0.0004165945396579269,-0.010903872921976681,-0.011320467461634608,0.09166666666666666,0.07291666666666667
64,0.1,0.09375,6,latent,0.15,0.5,0.15,random-fixed,9,1.000205510555251,1.0000756567421476,-0.00012985381310337551,1.00123243059269,1.0004538546327022,-0.0007785759599878705,-0.004539020997076082,-0.0007928955702518659,0.003746125426824216,0.0875,0.07708333333333334
